search_category,time,tweet_text
clouds,2019-06-21 05:03:14,A lot of people are gonna be pissed when he loses “their” money (not his money) in a case that isn’t about religiou… https://t.co/qW4I7vQBDE
wind,2019-06-21 05:03:16,"RT @VortexChasing: Beautiful look at the #tornado near Redwood Falls, Minnesota from David Hatch. Thanks for the photo! #mnwx @StormHour @J…"
wind,2019-06-21 05:03:18,"current weather in Nishinomiya: broken clouds, 29°C"
clouds,2019-06-21 05:03:20,"Weather in Washington, DC at 03:03 AM is 72.59F"
clouds,2019-06-21 05:03:22,"@JamilahLemieux If anyone can beat the odds on this, you can, @JamilanLemieux!  Wishing you great success!"
wind,2019-06-21 05:03:24,Lmao this was literally UNCW after the hurricane when they tore down an entire set of on campus apartments due to d… https://t.co/kvA7OBjyWE
clouds,2019-06-21 05:03:26,A star? It tells me they still have no clue what theyre doing.
clouds,2019-06-21 05:03:28,"CONSENT SHOULD BE CRYSTAL CLEAR AND IF ITS NOT THEN ITS NOT CONSENT. If they are too fucked up, it’s a no. If they… https://t.co/2WMiDK0CxT"
clouds,2019-06-21 05:03:30,"@BSeparation If Kenney had reformed the Senate to Triple E with his buddies Harper/Manning, c-48 would have been de… https://t.co/IuBGFlQsLs"
clouds,2019-06-21 05:03:32,RT @conflictaedd: have you tried center main vocalist renjun today i suggest you try a center main vocalist renjun for clear skin https://t…
wind,2019-06-21 05:03:34,"RT @BernadetteWoods: ""Investigators at the Government Accountability Office found that of the 23 installations they surveyed, eight had not…"
clouds,2019-06-21 05:03:36,RT @ABCInvestigates: From @ABCInvestigates -- watch as @TomLlamasABC tries to get VP Joe Biden to answer questions about his son Hunter's b…
wind,2019-06-21 05:03:38,"Let’s go, @Amed_Rosario !!!!!! 👏🏼😃 #LGM"
clouds,2019-06-21 05:03:40,"RT @tedlieu: Excited I got Hope Hicks to answer one question about her tenure at the White House. I asked if on her first day, ""was it a su…"
clouds,2019-06-21 05:03:42,Fruit of the Loom clothing has just made new Ponchos with a cloudy design
clouds,2019-06-21 05:03:44,RT @FemFoxx: @SenGillibrand You wanna talk about Human rights?  STFU til you clear your family’s name involved in this sex slave ring &amp; abu…
clouds,2019-06-21 05:03:46,RT @crystiliastudio: JUMP's clear file is actually quite nice ✨✨ https://t.co/6OvKlUymch
clouds,2019-06-21 05:03:48,Toronto fans bend the knee to King Kawhi  https://t.co/KIBeJ58gre
wind,2019-06-21 05:03:50,RT @tedlieu: @eileenmcarey @eliehonig We asked over 150 questions that mattered and got 155 objections. The whole point of the weather ques…
clouds,2019-06-21 05:03:52,"Pisces, Henny"
wind,2019-06-21 05:03:54,RT @KEYCNews12: WOW! Look at this view of the tornado that touched down this evening from Kyle Lafontainee https://t.co/zbfD9u4bvV
clouds,2019-06-21 05:03:56,RT @TiggroAmigo: If you're a badge carrying member of the grammar police then you might want to steer clear of my tweets because I'm always…
clouds,2019-06-21 05:03:58,RT @sarareggane: No suicidal shit but I’d be tempted to jump into the clouds https://t.co/A0oTheTq1B
clouds,2019-06-21 05:04:00,RT @tovaramyy: and y’all prefer this shit over winter ? TRIPPENNN https://t.co/P7GEBShVFK
clouds,2019-06-21 05:04:02,RT @BebopChamploo: Warped Tour really had us jumping around in 100 degree weather to Attila all before 10:30 am
wind,2019-06-21 05:04:04,"RT @janeduasing: @n_azreen Kan?! I always think whoever designed/built these stops or approved the work, they don’t use it and didn’t do en…"
clouds,2019-06-21 05:04:06,RT @Teaforthestans: Stream MEGATRON for clear skin https://t.co/sxzOUZbDR1
clouds,2019-06-21 05:04:08,RT @sarareggane: No suicidal shit but I’d be tempted to jump into the clouds https://t.co/A0oTheTq1B
clouds,2019-06-21 05:04:10,RT @NYTHealth: The numbers make it clear: you should get vaccinated. https://t.co/l101Dr4kYn
clouds,2019-06-21 05:04:12,Icbbb my sister was so scared today on the train now she’s panic taking a cab home 😭😭
clouds,2019-06-21 05:04:14,RT @dmon4ever: Apparently Congress has been infiltrated by MOLES making seditious statements insinuating that Israel and the US are the agg…
clouds,2019-06-21 05:04:16,RT @BenjaminNorton: Let's be clear: The Trump admin sent a drone into what Iran says was its sovereign airspace. The US knew Iran would sho…
clouds,2019-06-21 05:04:18,RT @FactitiousFun: @TheKouk #RBA plans to ponce to Darwin! Latest diversion.
clouds,2019-06-21 05:04:20,"Weather in Washington, DC at 03:04 AM is 72.55F"
clouds,2019-06-21 05:04:22,RT @sunfloweraidil: how does climate change affect malaysia?
wind,2019-06-21 05:04:24,RT @ReedTimmerAccu: INSANE hail shaft / microsburst earlier with high-based supercell east of Strasburg CO. These storms ran into a blob of…
wind,2019-06-21 05:04:26,RT @OmertaBassin: Got out tonight and fished the Thursday weeknight tournaments with East Tennessee Kayak Anglers ETKA. We waited till the…
clouds,2019-06-21 05:04:28,"RT @sarahmelnick__: Can it be October already??? The weather is perfect, all of bath and body works good candles come out, the leaves fall,…"
clouds,2019-06-21 05:04:30,RT @RepDougCollins: Nadler: “There was in plain sight open collusion.”
clouds,2019-06-21 05:04:32,RT @carlcraignet: It’s very clear that people love to typecast Techno music just like Hollywood would typecast black actors in the 70s. It’…
wind,2019-06-21 05:04:34,RT @highpristin: and? apologize for stealing pristin’s youth https://t.co/gDVKKWXy4d
wind,2019-06-21 05:04:36,@livewirelois @111ayasuko Hello Lois 😁 Here in Venice 🏰 the weather is good 🌞 hoping also for the weekend 🌈 I wish… https://t.co/lVFY61JDPt
clouds,2019-06-21 05:04:38,RT @marieeej__: I don’t care what people say about me and I don’t care to clear it up 🤷🏽‍♀️
clouds,2019-06-21 05:04:40,"RT @NYDF_Platform: “Thanks to the @AcctFramework, we have a clear pathway towards goals to enhance #sustainability in #SupplyChains. "
clouds,2019-06-21 05:04:42,RT @artsplace421: Look how Chen trails spread out to confuse people thinking they are real clouds!Quit the Sh!t Now! https://t.co/Rkk8hojtii
wind,2019-06-21 05:04:44,Tropical Weather Watch And Tropical Weather Warning Will Be Implemented by August 1st
wind,2019-06-21 05:04:46,RT @GregWISTV: CAUGHT ON CAMERA: The moment a massive tree came down on our doorstep at @wis10 during severe weather! Luckily nobody was hu…
clouds,2019-06-21 05:04:48,RT @asakills: Watch pdx101 for clear skin
clouds,2019-06-21 05:04:50,RT @BillWil23671942: No Dill McLachlan! We do not look to you to provide anything else apart from a sports fixture.
clouds,2019-06-21 05:04:52,@DevinCow He wasn't very nice to his horse so I think it is in your best interest steer clear anyway.
wind,2019-06-21 05:04:54,@JamilahLemieux I. LOVE THIS!!!!! ❤️🙌🏾🔥
wind,2019-06-21 05:04:56,@MartySullivan10 They’ll be in tomorrow
clouds,2019-06-21 05:04:58,"RT @RichardGrenell: . @realDonaldTrump strikes the right tone on Iran - he has sent clear messages of wanting to avoid war, has been focuse…"
clouds,2019-06-21 05:05:00,"RT @RepMarkMeadows: I think what's ""absurd"" is dragging every witness back to Congress for a second, third, even fourth time—so Democrats c…"
wind,2019-06-21 05:05:02,RT @azruldasilva: idk abt yall but sometimes i just feel at peace just looking up the sky and enjoying the breeze. like everything stops fo…
clouds,2019-06-21 05:05:04,1000 #1 Jiffy Jiffylite 7.25x12 TuffGard Poly Bubble Mailers $334.95 #FreeShip https://t.co/SwHHOays86 #Mailing #S https://t.co/LSo87c4Gb8
clouds,2019-06-21 05:05:06,RT @AndrewJuge: Ridiculous the NBA still hasn’t figured out how to do the draft properly so it’s clear which team selects the player. It’s…
clouds,2019-06-21 05:05:08,@aramelijah @SadboiDeluxe Why is this strong Gaston energy?
wind,2019-06-21 05:05:10,Warmer weather means these cals are being burned off pronto! Get after those #desserts. #dessertporn #kerrisdale https://t.co/xnT3TrSAMI
wind,2019-06-21 05:05:12,What a true honor and a privilege it was to be in the audience of a little show called Be More Chill tonight. As a… https://t.co/FAlgPPsL7n
clouds,2019-06-21 05:05:14,RT @_ClayPot: also if we're counting characters who have some kind of significant other
clouds,2019-06-21 05:05:16,Happy birthday to my brothaa!!! Congratulation for be older than before😎. Wish you all the best and hope it come tr… https://t.co/78ou8VOUd9
clouds,2019-06-21 05:05:18,"RT @LailaLalami: This story about a group of white conservative residents in St. Cloud, Minnesota who are organizing against Muslim refugee…"
clouds,2019-06-21 05:05:20,"@unspecific Oh, I didn't think you were saying that. I just wanted to be clear to anyone watching that I wasn't sub… https://t.co/5tV1lAPlja"
clouds,2019-06-21 05:05:22,"RT @EvanMcMullin: With Trump’s campaign now underway, a new wave of Republican officials and operatives are ditching their erstwhile princi…"
